Fim da primeira fase ... 
0.01
Fim da segunda fase ... 
49093
490.93
Total: 490.94
Suportadas = 72
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
29 32 11 16
40 49 11 16
1 28 10 19
30 47 13 11
1 6 12 14
19 25 11 17
26 40 11 17
30 46 11 17
11 48 13 12
4 34 11 18
22 27 11 18
26 31 14 10
33 36 10 21
6 38 12 16
37 47 11 19
25 36 12 17
40 48 11 20
14 41 14 12
46 49 14 13
32 45 10 24
24 29 11 22
34 41 11 22
5 42 10 25
9 15 13 17
0 24 15 12
10 49 11 23
9 25 13 18
1 22 12 21
16 36 12 21
34 42 12 21
13 24 14 16
14 44 10 27
8 35 12 22
18 42 12 22
2 16 15 17
20 25 11 28
35 49 15 18
11 23 15 19
3 7 14 24
17 27 17 18
(584 849)

Arvore 115
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
29 32 11 16
40 49 11 16
1 28 10 19
30 47 13 11
1 6 12 14
19 25 11 17
26 40 11 17
30 46 11 17
11 48 13 12
4 34 11 18
22 27 11 18
26 31 14 10
33 36 10 21
6 38 12 16
37 47 11 19
25 36 12 17
40 48 11 20
14 41 14 12
21 47 11 21
32 45 10 24
24 29 11 22
34 41 11 22
5 42 10 25
9 15 13 17
0 24 15 12
10 49 11 23
9 25 13 18
1 22 12 21
16 36 12 21
34 42 12 21
13 24 14 16
14 44 10 27
8 35 12 22
18 42 12 22
2 29 12 25
20 25 11 28
35 49 15 18
11 23 15 19
3 7 14 24
17 27 17 18
(578 865)

Arvore 116
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
29 32 11 16
40 49 11 16
1 28 10 19
30 47 13 11
1 6 12 14
19 25 11 17
26 40 11 17
30 46 11 17
11 48 13 12
4 34 11 18
22 27 11 18
26 31 14 10
33 36 10 21
6 38 12 16
37 47 11 19
25 36 12 17
40 48 11 20
14 41 14 12
46 49 14 13
32 45 10 24
24 29 11 22
34 41 11 22
5 42 10 25
9 15 13 17
10 49 11 23
9 25 13 18
29 37 13 18
1 22 12 21
16 36 12 21
34 42 12 21
13 24 14 16
14 44 10 27
8 35 12 22
18 42 12 22
2 29 12 25
20 25 11 28
8 15 13 23
11 23 15 19
3 7 14 24
17 27 17 18
(577 868)

Arvore 117
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
29 32 11 16
40 49 11 16
1 28 10 19
30 47 13 11
1 6 12 14
19 25 11 17
26 40 11 17
30 46 11 17
11 48 13 12
4 34 11 18
22 27 11 18
26 31 14 10
33 36 10 21
6 38 12 16
37 47 11 19
25 36 12 17
40 48 11 20
14 41 14 12
46 49 14 13
32 45 10 24
24 29 11 22
34 41 11 22
5 42 10 25
9 15 13 17
10 49 11 23
9 25 13 18
29 37 13 18
1 22 12 21
16 36 12 21
34 42 12 21
13 24 14 16
14 44 10 27
8 35 12 22
18 42 12 22
2 16 15 17
20 25 11 28
8 15 13 23
11 23 15 19
3 7 14 24
17 27 17 18
(580 860)

Arvore 118
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
29 32 11 16
40 49 11 16
1 28 10 19
30 47 13 11
1 6 12 14
19 25 11 17
26 40 11 17
30 46 11 17
11 48 13 12
4 34 11 18
22 27 11 18
26 31 14 10
33 36 10 21
6 38 12 16
37 47 11 19
25 36 12 17
40 48 11 20
14 41 14 12
46 49 14 13
32 45 10 24
24 29 11 22
34 41 11 22
5 42 10 25
9 15 13 17
10 49 11 23
9 25 13 18
29 37 13 18
1 22 12 21
16 36 12 21
34 42 12 21
13 24 14 16
14 44 10 27
8 35 12 22
18 42 12 22
2 16 15 17
20 25 11 28
8 18 16 15
11 23 15 19
3 7 14 24
17 27 17 18
(583 852)

Arvore 119
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
30 47 13 11
29 32 11 16
40 49 11 16
1 6 12 14
1 28 10 19
11 48 13 12
19 25 11 17
26 40 11 17
30 46 11 17
26 31 14 10
4 34 11 18
22 27 11 18
6 38 12 16
33 36 10 21
37 47 11 19
14 41 14 12
25 36 12 17
40 48 11 20
46 49 14 13
0 24 15 12
32 45 10 24
9 15 13 17
24 29 11 22
34 41 11 22
5 42 10 25
9 25 13 18
10 49 11 23
13 24 14 16
1 22 12 21
16 36 12 21
34 42 12 21
8 35 12 22
18 42 12 22
14 44 10 27
2 16 15 17
8 18 16 15
20 32 17 14
11 23 15 19
3 7 14 24
17 27 17 18
(591 832)

Arvore 120
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
30 47 13 11
29 32 11 16
40 49 11 16
1 6 12 14
1 28 10 19
11 48 13 12
19 25 11 17
26 40 11 17
30 46 11 17
26 31 14 10
4 34 11 18
22 27 11 18
6 38 12 16
33 36 10 21
37 47 11 19
14 41 14 12
25 36 12 17
40 48 11 20
46 49 14 13
0 24 15 12
32 45 10 24
9 15 13 17
24 29 11 22
34 41 11 22
5 42 10 25
9 25 13 18
10 49 11 23
13 24 14 16
1 22 12 21
16 36 12 21
34 42 12 21
8 35 12 22
18 42 12 22
14 44 10 27
2 16 15 17
8 18 16 15
20 25 11 28
23 37 18 12
3 7 14 24
17 27 17 18
(588 839)

Arvore 121
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
30 47 13 11
29 32 11 16
40 49 11 16
1 6 12 14
1 28 10 19
11 48 13 12
19 25 11 17
26 40 11 17
30 46 11 17
26 31 14 10
4 34 11 18
22 27 11 18
6 38 12 16
33 36 10 21
37 47 11 19
14 41 14 12
25 36 12 17
40 48 11 20
46 49 14 13
0 24 15 12
32 45 10 24
9 15 13 17
34 41 11 22
5 42 10 25
9 25 13 18
29 37 13 18
10 49 11 23
13 24 14 16
1 22 12 21
16 36 12 21
34 42 12 21
8 35 12 22
18 42 12 22
14 44 10 27
2 16 15 17
8 18 16 15
20 25 11 28
11 23 15 19
3 7 14 24
17 27 17 18
(587 842)

Arvore 122
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
30 47 13 11
29 32 11 16
40 49 11 16
1 6 12 14
1 28 10 19
11 48 13 12
19 25 11 17
26 40 11 17
30 46 11 17
26 31 14 10
4 34 11 18
22 27 11 18
6 38 12 16
33 36 10 21
37 47 11 19
14 41 14 12
25 36 12 17
40 48 11 20
46 49 14 13
0 24 15 12
32 45 10 24
9 15 13 17
24 29 11 22
34 41 11 22
5 42 10 25
9 25 13 18
13 24 14 16
1 22 12 21
16 36 12 21
34 42 12 21
10 30 16 12
8 35 12 22
18 42 12 22
14 44 10 27
2 16 15 17
8 18 16 15
20 25 11 28
11 23 15 19
3 7 14 24
17 27 17 18
(590 835)

Arvore 123
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
30 47 13 11
29 32 11 16
40 49 11 16
1 6 12 14
1 28 10 19
11 48 13 12
19 25 11 17
26 40 11 17
30 46 11 17
26 31 14 10
4 34 11 18
22 27 11 18
6 38 12 16
33 36 10 21
37 47 11 19
14 41 14 12
25 36 12 17
40 48 11 20
46 49 14 13
0 24 15 12
32 45 10 24
9 15 13 17
34 41 11 22
5 42 10 25
9 25 13 18
29 37 13 18
10 49 11 23
13 24 14 16
1 22 12 21
16 36 12 21
34 42 12 21
8 35 12 22
18 42 12 22
14 44 10 27
2 16 15 17
8 18 16 15
20 32 17 14
11 23 15 19
3 7 14 24
17 27 17 18
(593 828)

Arvore 124
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
30 47 13 11
29 32 11 16
40 49 11 16
1 6 12 14
1 28 10 19
11 48 13 12
19 25 11 17
26 40 11 17
30 46 11 17
26 31 14 10
4 34 11 18
22 27 11 18
6 38 12 16
33 36 10 21
37 47 11 19
14 41 14 12
25 36 12 17
40 48 11 20
46 49 14 13
0 24 15 12
32 45 10 24
9 15 13 17
24 29 11 22
34 41 11 22
5 42 10 25
9 25 13 18
10 49 11 23
13 24 14 16
1 22 12 21
16 36 12 21
34 42 12 21
8 35 12 22
18 42 12 22
14 44 10 27
2 16 15 17
8 18 16 15
11 23 15 19
3 20 15 20
3 7 14 24
17 27 17 18
(589 838)

Arvore 125
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
30 47 13 11
29 32 11 16
40 49 11 16
1 6 12 14
1 28 10 19
11 48 13 12
19 25 11 17
26 40 11 17
30 46 11 17
26 31 14 10
4 34 11 18
22 27 11 18
6 38 12 16
33 36 10 21
37 47 11 19
14 41 14 12
25 36 12 17
40 48 11 20
46 49 14 13
32 45 10 24
9 15 13 17
24 29 11 22
34 41 11 22
5 42 10 25
9 25 13 18
29 37 13 18
10 49 11 23
13 24 14 16
1 22 12 21
16 36 12 21
34 42 12 21
8 35 12 22
18 42 12 22
14 44 10 27
2 16 15 17
8 18 16 15
20 25 11 28
23 37 18 12
3 7 14 24
17 27 17 18
(586 845)

Arvore 126
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
30 47 13 11
29 32 11 16
40 49 11 16
1 6 12 14
1 28 10 19
11 48 13 12
19 25 11 17
26 40 11 17
30 46 11 17
26 31 14 10
4 34 11 18
22 27 11 18
6 38 12 16
33 36 10 21
37 47 11 19
14 41 14 12
25 36 12 17
40 48 11 20
46 49 14 13
0 24 15 12
32 45 10 24
9 15 13 17
24 29 11 22
34 41 11 22
5 42 10 25
9 25 13 18
10 49 11 23
13 24 14 16
1 22 12 21
16 36 12 21
34 42 12 21
8 35 12 22
18 42 12 22
14 44 10 27
2 16 15 17
8 18 16 15
23 37 18 12
3 20 15 20
3 7 14 24
17 27 17 18
(592 831)

Arvore 127
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
30 47 13 11
29 32 11 16
40 49 11 16
1 6 12 14
11 48 13 12
26 31 14 10
1 28 10 19
19 25 11 17
26 40 11 17
30 46 11 17
4 34 11 18
22 27 11 18
6 38 12 16
14 41 14 12
33 36 10 21
37 47 11 19
25 36 12 17
46 49 14 13
40 48 11 20
0 24 15 12
9 15 13 17
32 45 10 24
34 41 11 22
9 25 13 18
29 37 13 18
13 24 14 16
5 42 10 25
10 49 11 23
1 22 12 21
16 36 12 21
34 42 12 21
8 35 12 22
18 42 12 22
14 44 10 27
2 16 15 17
8 18 16 15
20 32 17 14
23 37 18 12
3 7 14 24
17 27 17 18
(596 821)

Arvore 128
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
30 47 13 11
29 32 11 16
40 49 11 16
1 6 12 14
11 48 13 12
26 31 14 10
1 28 10 19
19 25 11 17
26 40 11 17
30 46 11 17
4 34 11 18
22 27 11 18
6 38 12 16
14 41 14 12
33 36 10 21
37 47 11 19
25 36 12 17
46 49 14 13
40 48 11 20
0 24 15 12
9 15 13 17
32 45 10 24
24 29 11 22
34 41 11 22
9 25 13 18
13 24 14 16
5 42 10 25
10 30 16 12
1 22 12 21
16 36 12 21
34 42 12 21
8 35 12 22
18 42 12 22
14 44 10 27
2 16 15 17
35 49 15 18
20 32 17 14
23 37 18 12
3 7 14 24
17 27 17 18
(598 817)

Arvore 129
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
30 47 13 11
29 32 11 16
40 49 11 16
1 6 12 14
11 48 13 12
26 31 14 10
1 28 10 19
19 25 11 17
26 40 11 17
30 46 11 17
4 34 11 18
22 27 11 18
6 38 12 16
14 41 14 12
33 36 10 21
37 47 11 19
25 36 12 17
46 49 14 13
40 48 11 20
0 24 15 12
9 15 13 17
32 45 10 24
24 29 11 22
34 41 11 22
9 25 13 18
13 24 14 16
5 42 10 25
10 30 16 12
1 22 12 21
16 36 12 21
34 42 12 21
8 35 12 22
18 42 12 22
14 44 10 27
2 16 15 17
35 49 15 18
20 32 17 14
11 23 15 19
3 7 14 24
17 27 17 18
(595 824)

Arvore 130
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
30 47 13 11
29 32 11 16
40 49 11 16
1 6 12 14
11 48 13 12
26 31 14 10
1 28 10 19
19 25 11 17
26 40 11 17
30 46 11 17
4 34 11 18
22 27 11 18
6 38 12 16
14 41 14 12
33 36 10 21
37 47 11 19
25 36 12 17
46 49 14 13
40 48 11 20
0 24 15 12
9 15 13 17
32 45 10 24
34 41 11 22
9 25 13 18
13 24 14 16
5 42 10 25
10 49 11 23
1 22 12 21
16 36 12 21
34 42 12 21
32 47 14 17
8 35 12 22
18 42 12 22
14 44 10 27
2 16 15 17
8 18 16 15
20 32 17 14
23 37 18 12
3 7 14 24
17 27 17 18
(597 820)

Arvore 131
0 1 10 10
34 39 10 12
33 46 11 10
3 44 10 13
1 33 11 11
12 30 11 11
2 43 11 12
4 25 10 17
21 49 12 13
30 47 13 11
29 32 11 16
40 49 11 16
1 6 12 14
11 48 13 12
26 31 14 10
1 28 10 19
19 25 11 17
26 40 11 17
30 46 11 17
4 34 11 18
22 27 11 18
6 38 12 16
14 41 14 12
33 36 10 21
37 47 11 19
25 36 12 17
46 49 14 13
40 48 11 20
0 24 15 12
9 15 13 17
32 45 10 24
34 41 11 22
9 25 13 18
29 37 13 18
13 24 14 16
10 30 16 12
5 42 10 25
1 22 12 21
16 36 12 21
34 42 12 21
8 35 12 22
18 42 12 22
14 44 10 27
2 16 15 17
35 49 15 18
20 32 17 14
23 37 18 12
3 7 14 24
17 27 17 18
(600 813)

Arvore 132
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
4 25 10 17
26 31 14 10
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
1 28 10 19
14 41 14 12
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
25 36 12 17
37 47 11 19
0 24 15 12
33 36 10 21
33 48 14 15
9 15 13 17
10 30 16 12
13 24 14 16
9 25 13 18
29 37 13 18
34 41 11 22
32 45 10 24
1 22 12 21
16 36 12 21
34 42 12 21
5 42 10 25
8 35 12 22
18 42 12 22
8 18 16 15
2 16 15 17
23 37 18 12
20 32 17 14
14 44 10 27
17 27 17 18
3 7 14 24
(604 805)

Arvore 133
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
4 25 10 17
26 31 14 10
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
1 28 10 19
14 41 14 12
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
37 47 11 19
0 24 15 12
33 36 10 21
19 38 14 14
40 48 11 20
9 15 13 17
10 30 16 12
13 24 14 16
9 25 13 18
29 37 13 18
34 41 11 22
32 45 10 24
1 22 12 21
16 36 12 21
34 42 12 21
5 42 10 25
8 35 12 22
18 42 12 22
8 18 16 15
2 16 15 17
23 37 18 12
20 32 17 14
14 44 10 27
17 27 17 18
3 7 14 24
(603 807)

Arvore 134
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
4 25 10 17
26 31 14 10
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
1 28 10 19
14 41 14 12
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
25 36 12 17
37 47 11 19
0 24 15 12
33 36 10 21
40 48 11 20
9 15 13 17
10 30 16 12
13 24 14 16
9 25 13 18
34 41 11 22
32 45 10 24
32 47 14 17
1 22 12 21
16 36 12 21
34 42 12 21
5 42 10 25
8 35 12 22
18 42 12 22
8 18 16 15
2 16 15 17
23 37 18 12
20 32 17 14
14 44 10 27
17 27 17 18
3 7 14 24
(602 809)

Arvore 135
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
4 25 10 17
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
14 41 14 12
1 28 10 19
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
25 36 12 17
0 24 15 12
37 47 11 19
19 38 14 14
33 48 14 15
9 15 13 17
10 30 16 12
13 24 14 16
9 25 13 18
29 37 13 18
34 41 11 22
32 45 10 24
1 22 12 21
16 36 12 21
34 42 12 21
5 42 10 25
8 18 16 15
8 35 12 22
18 42 12 22
2 16 15 17
23 37 18 12
20 32 17 14
14 44 10 27
17 27 17 18
3 7 14 24
(608 798)

Arvore 136
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
4 25 10 17
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
14 41 14 12
1 28 10 19
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
25 36 12 17
0 24 15 12
37 47 11 19
19 38 14 14
40 48 11 20
9 15 13 17
10 30 16 12
13 24 14 16
9 25 13 18
29 37 13 18
34 41 11 22
32 45 10 24
1 22 12 21
16 36 12 21
34 42 12 21
5 42 10 25
8 18 16 15
8 35 12 22
18 42 12 22
2 16 15 17
23 37 18 12
20 32 17 14
42 44 19 12
17 27 17 18
3 7 14 24
(614 788)

Arvore 137
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
4 25 10 17
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
14 41 14 12
1 28 10 19
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
25 36 12 17
0 24 15 12
37 47 11 19
19 38 14 14
33 48 14 15
9 15 13 17
10 30 16 12
13 24 14 16
9 25 13 18
29 37 13 18
34 41 11 22
1 22 12 21
16 36 12 21
34 42 12 21
38 45 18 11
5 42 10 25
8 18 16 15
8 35 12 22
18 42 12 22
2 16 15 17
23 37 18 12
20 32 17 14
14 44 10 27
17 27 17 18
3 7 14 24
(616 785)

Arvore 138
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
4 25 10 17
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
14 41 14 12
1 28 10 19
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
25 36 12 17
0 24 15 12
37 47 11 19
19 38 14 14
33 48 14 15
9 15 13 17
10 30 16 12
13 24 14 16
29 37 13 18
15 37 15 15
34 41 11 22
32 45 10 24
1 22 12 21
16 36 12 21
34 42 12 21
5 42 10 25
8 18 16 15
8 35 12 22
18 42 12 22
2 16 15 17
23 37 18 12
20 32 17 14
14 44 10 27
17 27 17 18
3 7 14 24
(610 795)

Arvore 139
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
4 25 10 17
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
14 41 14 12
1 28 10 19
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
25 36 12 17
0 24 15 12
37 47 11 19
19 38 14 14
40 48 11 20
9 15 13 17
10 30 16 12
13 24 14 16
29 37 13 18
15 37 15 15
34 41 11 22
32 45 10 24
1 22 12 21
16 36 12 21
34 42 12 21
5 42 10 25
8 18 16 15
8 35 12 22
18 42 12 22
2 16 15 17
23 37 18 12
20 32 17 14
14 44 10 27
17 27 17 18
3 7 14 24
(607 800)

Arvore 140
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
4 25 10 17
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
14 41 14 12
1 28 10 19
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
25 36 12 17
0 24 15 12
37 47 11 19
19 38 14 14
40 48 11 20
9 15 13 17
10 30 16 12
13 24 14 16
9 25 13 18
29 37 13 18
34 41 11 22
1 22 12 21
16 36 12 21
34 42 12 21
38 45 18 11
5 42 10 25
8 18 16 15
8 35 12 22
18 42 12 22
2 16 15 17
23 37 18 12
20 32 17 14
14 44 10 27
17 27 17 18
3 7 14 24
(613 790)

Arvore 141
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
4 25 10 17
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
14 41 14 12
1 28 10 19
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
25 36 12 17
0 24 15 12
37 47 11 19
19 38 14 14
33 48 14 15
9 15 13 17
10 30 16 12
13 24 14 16
9 25 13 18
29 37 13 18
34 41 11 22
32 45 10 24
16 36 12 21
34 42 12 21
5 42 10 25
22 47 13 20
8 18 16 15
8 35 12 22
18 42 12 22
2 16 15 17
23 37 18 12
20 32 17 14
14 44 10 27
17 27 17 18
3 7 14 24
(609 797)

Arvore 142
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
4 25 10 17
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
14 41 14 12
1 28 10 19
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
25 36 12 17
0 24 15 12
37 47 11 19
19 38 14 14
33 48 14 15
9 15 13 17
10 30 16 12
13 24 14 16
9 25 13 18
24 29 11 22
34 41 11 22
32 45 10 24
1 22 12 21
16 36 12 21
34 42 12 21
5 42 10 25
8 18 16 15
8 35 12 22
18 42 12 22
2 16 15 17
23 37 18 12
20 32 17 14
14 44 10 27
17 27 17 18
3 7 14 24
(606 802)

Arvore 143
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
4 25 10 17
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
14 41 14 12
1 28 10 19
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
25 36 12 17
0 24 15 12
37 47 11 19
0 4 16 11
33 48 14 15
9 15 13 17
10 30 16 12
13 24 14 16
29 37 13 18
15 37 15 15
34 41 11 22
32 45 10 24
1 22 12 21
16 36 12 21
34 42 12 21
5 42 10 25
8 18 16 15
8 35 12 22
18 42 12 22
2 16 15 17
23 37 18 12
20 32 17 14
14 44 10 27
17 27 17 18
3 7 14 24
(612 792)

Arvore 144
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
4 25 10 17
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
14 41 14 12
1 28 10 19
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
25 36 12 17
0 24 15 12
37 47 11 19
33 36 10 21
33 48 14 15
9 15 13 17
10 30 16 12
13 24 14 16
29 37 13 18
15 37 15 15
34 41 11 22
32 45 10 24
1 22 12 21
16 36 12 21
34 42 12 21
5 42 10 25
8 18 16 15
8 35 12 22
18 42 12 22
2 16 15 17
23 37 18 12
20 32 17 14
42 44 19 12
17 27 17 18
3 7 14 24
(615 787)

Arvore 145
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
4 25 10 17
11 48 13 12
1 6 12 14
29 32 11 16
40 49 11 16
19 25 11 17
26 40 11 17
30 46 11 17
14 41 14 12
1 28 10 19
6 38 12 16
4 34 11 18
22 27 11 18
46 49 14 13
25 36 12 17
0 24 15 12
37 47 11 19
33 36 10 21
40 48 11 20
9 15 13 17
10 30 16 12
13 24 14 16
29 37 13 18
15 37 15 15
34 41 11 22
1 22 12 21
16 36 12 21
34 42 12 21
38 45 18 11
5 42 10 25
8 18 16 15
8 35 12 22
18 42 12 22
2 16 15 17
23 37 18 12
20 32 17 14
14 44 10 27
17 27 17 18
3 7 14 24
(611 794)

Arvore 146
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
11 48 13 12
4 25 10 17
1 6 12 14
29 32 11 16
40 49 11 16
14 41 14 12
19 25 11 17
26 40 11 17
30 46 11 17
1 28 10 19
6 38 12 16
46 49 14 13
4 34 11 18
22 27 11 18
0 24 15 12
25 36 12 17
19 38 14 14
37 47 11 19
40 48 11 20
10 30 16 12
9 15 13 17
13 24 14 16
9 25 13 18
29 37 13 18
34 41 11 22
38 45 18 11
1 22 12 21
16 36 12 21
34 42 12 21
8 18 16 15
5 42 10 25
23 37 18 12
2 16 15 17
8 35 12 22
18 42 12 22
20 32 17 14
42 44 19 12
17 27 17 18
3 7 14 24
(622 775)

Arvore 147
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
11 48 13 12
4 25 10 17
1 6 12 14
29 32 11 16
40 49 11 16
14 41 14 12
19 25 11 17
26 40 11 17
30 46 11 17
1 28 10 19
6 38 12 16
46 49 14 13
4 34 11 18
22 27 11 18
0 24 15 12
25 36 12 17
37 47 11 19
0 4 16 11
33 48 14 15
10 30 16 12
9 15 13 17
13 24 14 16
9 25 13 18
29 37 13 18
34 41 11 22
32 45 10 24
1 22 12 21
16 36 12 21
34 42 12 21
8 18 16 15
5 42 10 25
23 37 18 12
2 16 15 17
8 35 12 22
18 42 12 22
20 32 17 14
42 44 19 12
17 27 17 18
3 7 14 24
(619 780)

Arvore 148
0 1 10 10
33 46 11 10
34 39 10 12
1 33 11 11
12 30 11 11
3 44 10 13
2 43 11 12
30 47 13 11
21 49 12 13
26 31 14 10
11 48 13 12
4 25 10 17
1 6 12 14
29 32 11 16
40 49 11 16
14 41 14 12
19 25 11 17
26 40 11 17
30 46 11 17
1 28 10 19
6 38 12 16
46 49 14 13
