Fim da primeira fase ... 
0
contador = 9
it = 0
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
133 151 ( 12258) 
133 151 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
117 225 ( 12258) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
130 165 ( 12260) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
135 142 ( 12262) 
119 216 ( 12262) 
135 142 ( 12262) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
116 230 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
132 156 ( 12264) 
